Date,Price,Open,High,Low
2023-12-05,270703.4,271084.15,272616.51,270282.42
2023-12-06,274580.55,273649.08,274591.64,273024.33
2023-12-07,272507.87,273193.09,272971.25,269675.83
2023-12-08,270392.83,269841.85,271301.47,269888.82
2023-12-11,272046.35,272749.32,274410.17,270485.59
2023-12-12,273590.37,272609.71,274295.12,273354.49
2023-12-13,273339.18,272640.54,274337.56,273011.82
2023-12-14,268350.2,268379.23,269256.66,267943.39
2023-12-15,266397.98,267066.84,267717.75,266078.42
2023-12-18,270030.09,269759.63,270625.26,268882.62
2023-12-19,270653.43,268743.51,272061.85,269796.74
2023-12-20,264927.21,263235.8,266256.89,263072.69
2023-12-21,259985.17,257367.4,260189.49,259801.23
2023-12-22,259674.07,260412.5,260041.0,259486.27
2023-12-25,261248.3,262670.84,263895.94,259905.24
2023-12-26,261576.58,262409.7,261988.54,260692.71
2023-12-27,259412.18,259974.2,259430.29,258976.18
2023-12-28,256859.67,257892.55,257871.81,253925.75
2023-12-29,256700.53,257777.44,257715.71,256639.5
2024-01-01,255670.68,255983.06,255699.57,255368.71
2024-01-02,254414.02,255317.84,256131.92,253917.05
2024-01-03,255306.72,255804.77,255756.1,253355.38
2024-01-04,257800.96,258628.95,258260.28,255435.44
2024-01-05,254991.29,253700.78,255382.05,252512.06
2024-01-08,259244.67,259327.26,259698.76,257193.15
2024-01-09,259021.32,259487.38,260476.99,258270.49
2024-01-10,259528.46,257894.86,260075.96,256611.83
2024-01-11,258983.49,257960.25,260014.82,257570.59
2024-01-12,256147.08,256037.66,256762.96,255407.16
2024-01-15,255931.34,255893.04,258642.4,254238.36
2024-01-16,260012.09,259094.24,261764.15,257492.07
2024-01-17,260100.26,259728.23,261197.54,258895.97
2024-01-18,258914.47,259122.29,259483.66,258404.69
2024-01-19,259090.25,259496.97,259655.52,259012.98
2024-01-22,260817.56,261859.25,261101.51,260229.29
2024-01-23,259850.76,258723.29,260652.4,259516.86
2024-01-24,262558.6,263529.58,262967.2,262429.13
2024-01-25,263686.12,263233.77,264176.02,261475.68
2024-01-26,264362.6,262690.71,264739.97,262764.6
2024-01-29,263416.54,264040.24,263629.03,263223.56
2024-01-30,263152.37,263310.2,263290.98,262595.67
2024-01-31,263242.66,263871.73,264443.04,261846.98
2024-02-01,264520.68,263548.34,265703.5,263874.58
2024-02-02,266030.62,265373.89,266521.18,265641.42
2024-02-05,267642.37,267233.67,268677.1,264889.54
2024-02-06,268034.12,268677.45,268472.81,266851.79
2024-02-07,270265.65,268977.08,270310.34,269550.9
2024-02-08,268647.63,269121.91,268728.68,268246.3
2024-02-09,267283.17,267004.61,268565.12,266411.3
2024-02-12,268778.32,268922.45,269746.52,268600.38
2024-02-13,267926.96,268369.39,268776.33,264249.82
2024-02-14,269170.74,268403.08,269428.12,267846.58
2024-02-15,270987.88,271595.7,272838.17,270881.51
2024-02-16,273554.84,274759.49,275154.65,271866.43
2024-02-19,272882.07,273152.95,273723.17,271144.7
2024-02-20,273728.73,274450.96,274354.33,272206.0
2024-02-21,275255.09,274818.28,277733.13,275089.92
2024-02-22,277351.3,275834.73,278495.58,276161.51
2024-02-23,275029.54,275729.93,275299.09,274904.03
2024-02-26,279177.45,278352.42,279664.69,277869.82
2024-02-27,274467.8,274216.24,275250.08,273670.48
2024-02-28,274212.85,275276.71,274967.32,273059.78
2024-02-29,273285.94,273353.28,274263.9,273250.9
2024-03-01,272164.72,273111.34,272280.33,271940.79
2024-03-04,271484.22,272952.42,272531.13,271445.29
2024-03-05,271659.56,272161.9,272238.37,270396.92
2024-03-06,273592.67,273685.12,274053.21,272398.47
2024-03-07,277576.69,279378.45,278339.3,277299.01
2024-03-08,271744.79,270348.54,273905.61,271461.06
2024-03-11,273740.62,274048.2,274597.78,272763.39
2024-03-12,272417.77,271998.79,273075.26,270719.35
2024-03-13,271980.52,273414.2,273044.37,271675.96
2024-03-14,275726.75,275453.09,276958.01,274532.06
2024-03-15,275259.06,275500.52,276566.42,274742.47
2024-03-18,276389.77,277710.89,276563.52,273861.07
2024-03-19,278483.55,278594.81,280090.12,275926.74
2024-03-20,279295.07,279255.41,281418.98,278378.88
2024-03-21,282107.01,281585.04,283499.55,281701.04
2024-03-22,283293.3,282319.04,283898.24,282337.67
2024-03-25,283029.82,281653.02,283680.27,280845.28
2024-03-26,286521.21,286893.89,288082.08,285326.07
2024-03-27,287587.82,285996.18,288663.16,283897.15
2024-03-28,287227.48,286087.46,287242.48,286275.57
2024-03-29,286355.56,286331.1,286641.15,285088.9
2024-04-01,283799.04,283610.73,284602.05,282907.97
2024-04-02,286499.55,287043.26,286713.89,285810.12
2024-04-03,290181.64,289496.51,291122.59,289730.63
2024-04-04,294162.51,296144.44,294370.02,293511.48
2024-04-05,293893.68,293876.87,294872.15,293838.02
2024-04-08,297112.01,297271.37,297364.0,296973.83
2024-04-09,294016.98,295035.43,295522.59,292947.89
2024-04-10,292834.31,292601.79,293542.25,292751.17
2024-04-11,291812.6,291868.05,294280.75,289198.0
2024-04-12,288613.45,288843.65,288690.7,288434.3
2024-04-15,292508.02,291853.45,294208.74,292043.5
2024-04-16,292835.35,292328.45,294579.45,290827.73
2024-04-17,296855.64,296859.94,297282.18,296527.97
2024-04-18,300999.16,300755.81,302438.14,300069.26
2024-04-19,306413.3,306117.04,306681.46,304932.51
2024-04-22,310540.04,308779.17,310556.81,309701.73
2024-04-23,312052.28,312104.43,313207.98,309531.91
2024-04-24,307381.08,305367.7,308734.71,307326.38
2024-04-25,306570.03,306790.19,311541.65,306124.24
2024-04-26,307401.98,307403.63,307428.67,306346.95
2024-04-29,311173.46,311043.5,311467.07,310275.85
2024-04-30,309900.62,309975.27,310311.68,306570.14
2024-05-01,309717.1,310150.05,310501.51,308745.87
2024-05-02,312869.33,312069.79,313043.41,311931.67
2024-05-03,309528.24,308974.32,309814.72,309224.03
2024-05-06,308903.4,310200.03,309452.53,308240.58
2024-05-07,310346.23,309415.61,313442.9,309764.78
2024-05-08,313435.77,312927.28,315370.2,311087.98
2024-05-09,314046.13,314175.33,314969.65,313388.06
2024-05-10,318223.46,318103.96,318535.47,316378.29
2024-05-13,315357.5,315495.78,316654.34,314545.14
2024-05-14,310201.99,310372.69,311411.28,306735.55
2024-05-15,312045.15,311539.71,314140.11,311909.64
2024-05-16,313742.93,313927.13,314895.62,311677.92
2024-05-17,308927.21,310862.43,311227.46,308348.26
2024-05-20,307110.16,307461.68,309083.71,306448.13
2024-05-21,305478.98,305601.42,306071.1,304413.73
2024-05-22,302777.53,302751.75,304779.05,301824.84
2024-05-23,306541.51,305858.66,307066.14,305200.0
2024-05-24,301147.78,302161.55,304313.23,300099.1
2024-05-27,303398.71,303583.9,304217.5,300143.08
2024-05-28,307370.55,306056.15,310189.6,306719.46
2024-05-29,307112.0,307200.2,307339.66,304799.83
2024-05-30,309215.48,309699.66,310268.04,308378.26
2024-05-31,306319.03,305850.09,307457.71,305010.52
2024-06-03,308284.56,308318.7,309173.27,306996.55
2024-06-04,305761.63,304610.1,307325.27,302840.32
2024-06-05,310092.93,310052.46,311964.46,308390.72
2024-06-06,312690.05,312979.23,313414.31,310920.95
2024-06-07,312425.5,313521.67,313115.88,312079.2
2024-06-10,308683.4,308866.28,309333.4,308355.52
2024-06-11,311507.88,310806.0,311561.61,310746.18
2024-06-12,310242.11,309521.47,312341.21,308911.46
2024-06-13,311198.48,312901.82,311349.53,310434.08
2024-06-14,310683.76,310720.67,313177.26,310288.06
2024-06-17,311843.82,311620.0,313232.6,308793.26
2024-06-18,310738.81,312153.23,311617.14,308968.67
2024-06-19,305335.78,306702.86,305397.92,303776.43
2024-06-20,305404.19,306470.04,305493.74,303661.51
2024-06-21,308971.04,308981.62,311040.26,306830.56
2024-06-24,310250.28,309833.86,312063.53,309827.94
2024-06-25,308465.46,308638.4,308633.59,307799.43
2024-06-26,305927.6,304031.56,307881.14,305218.74
2024-06-27,304898.19,304501.71,306536.64,302703.06
2024-06-28,306809.88,308361.44,307485.3,306356.27
2024-07-01,302820.06,302538.64,303072.23,302690.54
2024-07-02,307318.39,307815.93,309353.22,305013.21
2024-07-03,305686.9,306371.64,307498.94,304795.73
2024-07-04,304932.61,302884.02,306326.66,304852.39
2024-07-05,309670.37,311135.67,310478.57,307618.09
2024-07-08,308749.69,307294.21,309374.09,307414.72
2024-07-09,307950.72,306826.55,309090.64,307357.49
2024-07-10,304743.88,303948.67,305552.64,303508.89
2024-07-11,301754.11,302686.32,302514.5,299010.96
2024-07-12,306982.08,308146.81,307324.29,306928.61
2024-07-15,308571.54,306752.18,308677.07,308376.93
2024-07-16,310417.37,311671.01,311819.03,308373.34
2024-07-17,310434.11,310948.74,312081.5,310244.04
2024-07-18,302270.56,302112.86,303278.58,300718.26
2024-07-19,308651.77,309287.95,309363.8,308401.65
2024-07-22,304156.87,303175.32,306178.02,302891.73
2024-07-23,303834.34,304764.83,304073.71,302424.46
2024-07-24,302134.06,303866.71,302994.1,300986.98
2024-07-25,304091.06,302496.61,305881.16,303475.79
2024-07-26,302013.26,301968.55,303783.3,301868.32
2024-07-29,300533.93,299957.03,302768.76,300395.7
2024-07-30,300383.08,300007.45,301407.8,300073.45
2024-07-31,302891.45,303098.78,303909.59,301112.93
2024-08-01,302191.89,302879.71,304285.6,301730.9
2024-08-02,300999.88,301946.27,301282.09,299774.08
2024-08-05,296487.89,297764.39,298485.3,295747.03
2024-08-06,292108.93,291299.16,292326.15,292050.75
2024-08-07,288523.85,288807.36,288676.11,288344.26
2024-08-08,287497.64,288029.92,289788.76,286746.1
2024-08-09,289180.72,288658.46,290382.08,288769.12
2024-08-12,286984.91,288010.97,287809.0,286622.46
2024-08-13,289668.36,290517.6,291648.27,288508.06
2024-08-14,292890.54,292706.54,294572.78,292749.35
2024-08-15,292458.9,291007.69,294642.42,292054.27
2024-08-16,295456.36,297589.52,296939.82,293907.67
2024-08-19,294112.59,292801.4,296733.26,290693.8
2024-08-20,288344.64,289852.03,288460.03,287101.84
2024-08-21,292045.34,291287.21,293182.68,291574.79
2024-08-22,290037.9,290282.12,290362.74,289175.57
2024-08-23,294057.83,294482.74,294429.28,293153.49
2024-08-26,291835.0,291115.75,293383.01,290500.4
2024-08-27,286204.22,285290.56,289448.26,285553.1
2024-08-28,286817.8,287128.64,289071.56,286679.71
2024-08-29,282199.5,282314.91,283610.6,281279.28
2024-08-30,284161.71,283688.65,285312.1,281810.6
2024-09-02,281004.91,280903.54,283625.88,279351.07
2024-09-03,280448.23,279433.04,282762.7,278835.64
2024-09-04,284125.21,283575.18,286334.61,282035.11
2024-09-05,282480.9,281424.09,283785.53,279939.77
2024-09-06,284654.33,284852.56,286820.42,284083.58
2024-09-09,287212.95,286210.61,288397.07,284205.95
2024-09-10,285503.35,285326.17,287463.66,278862.6
2024-09-11,285854.58,287101.45,289014.19,285291.22
2024-09-12,288786.49,289664.37,290702.94,288708.31
2024-09-13,288770.55,288982.02,291691.46,286591.92
2024-09-16,291543.21,292493.21,293194.7,291514.73
2024-09-17,295127.52,293850.16,297301.91,293699.93
2024-09-18,297828.8,296526.93,298655.88,297210.51
2024-09-19,300251.05,299080.31,303754.63,300008.35
2024-09-20,303480.89,303630.86,304866.37,301360.01
2024-09-23,301671.26,301094.5,302754.62,301584.83
2024-09-24,302060.72,300447.4,305315.56,301109.85
2024-09-25,299716.73,300544.07,302269.87,299677.25
2024-09-26,298986.84,299668.55,299027.16,297140.05
2024-09-27,297976.26,297916.63,298013.21,297686.89
2024-09-30,300048.62,301582.57,300874.63,297620.86
2024-10-01,299296.32,299798.3,299852.74,297153.12
2024-10-02,301881.35,301647.68,302014.43,301398.12
2024-10-03,294832.22,293458.67,295106.89,291849.27
2024-10-04,299326.17,299525.51,300727.91,297976.57
2024-10-07,297846.97,297934.82,299110.98,297125.65
2024-10-08,292628.71,291232.87,293593.95,291705.52
2024-10-09,294323.37,294880.29,295319.13,292886.97
2024-10-10,296536.0,295977.29,298667.69,296276.43
2024-10-11,298200.79,297897.21,299049.64,297703.31
2024-10-14,303513.36,303126.16,304660.37,303076.81
2024-10-15,303203.63,302811.92,304644.08,302629.09
2024-10-16,303064.48,303322.61,304385.42,302888.66
2024-10-17,303470.93,303578.13,303806.97,302325.08
2024-10-18,300723.59,301696.71,302375.65,299195.01
2024-10-21,298231.93,297474.8,298428.33,296687.29
2024-10-22,301610.05,301781.17,305260.19,301178.09
2024-10-23,302697.51,302730.42,303413.97,299480.43
2024-10-24,301204.3,300215.87,302261.0,300624.72
2024-10-25,301690.69,301565.07,302305.85,299086.64
2024-10-28,304544.67,303680.83,305342.04,304484.19
2024-10-29,303165.89,302599.38,303206.56,302308.14
2024-10-30,303020.63,303470.61,303539.22,302620.92
2024-10-31,305505.0,305636.94,305658.75,305183.32
2024-11-01,308475.5,309888.45,310485.9,306015.4
2024-11-04,301986.96,301573.63,302555.06,301944.13
2024-11-05,299171.5,299437.93,299925.9,297704.81
2024-11-06,302308.01,302137.99,303271.15,301325.84
2024-11-07,299695.34,299177.79,300125.97,297895.21
2024-11-08,299796.95,298907.14,300364.71,298842.29
2024-11-11,304393.44,305508.53,304778.17,302423.56
2024-11-12,305994.54,304639.14,307615.84,304057.98
2024-11-13,306798.16,308736.34,309647.52,304756.99
2024-11-14,307581.23,307637.79,307802.61,307517.7
2024-11-15,307687.07,305615.97,307814.99,306279.76
2024-11-18,308569.68,308733.25,308582.67,307227.07
2024-11-19,311947.64,312748.69,313927.62,310261.67
2024-11-20,308375.91,308251.17,310288.85,306699.58
2024-11-21,308144.68,311322.35,309457.88,307608.63
2024-11-22,308844.79,308924.49,310752.01,308761.92
2024-11-25,310312.24,309644.13,311330.33,306812.35
2024-11-26,310919.57,309422.41,313509.42,310017.27
2024-11-27,309750.55,309136.04,311467.6,309330.77
2024-11-28,314122.03,314789.5,314679.37,311960.47
2024-11-29,316651.12,316307.72,316760.56,316211.92
2024-12-02,317395.83,316388.68,317531.99,314172.33
2024-12-03,318676.96,318324.08,320949.81,317687.58
2024-12-04,324303.7,323992.26,325754.61,323963.11
2024-12-05,325025.75,324513.93,325701.56,323278.93
2024-12-06,326443.44,328926.86,326954.71,325201.88
2024-12-09,323860.95,324095.81,325133.12,320762.69
2024-12-10,326153.89,328270.9,327437.35,325157.63
2024-12-11,326315.99,324641.47,327904.32,324118.25
2024-12-12,323013.9,322863.38,324995.75,321886.26
2024-12-13,329902.95,330375.65,331152.27,329032.2
2024-12-16,329543.15,329702.18,332284.15,328948.44
2024-12-17,332083.25,331636.93,335278.15,331678.66
2024-12-18,329643.12,328731.24,329649.26,328336.99
2024-12-19,334861.36,335265.89,334946.75,334162.55
2024-12-20,337014.32,337353.11,337079.56,335727.36
2024-12-23,333502.49,335071.19,334532.12,330985.49
2024-12-24,331588.31,332486.68,333407.76,330383.21
2024-12-25,327182.02,327117.16,328916.54,326917.92
2024-12-26,325818.52,326284.35,326590.73,323813.14
2024-12-27,332406.21,332145.57,332775.11,332307.3
2024-12-30,325453.73,325528.95,326956.55,322801.08
2024-12-31,319310.66,321719.7,321159.59,318871.71
2025-01-01,316852.78,315745.17,317575.94,315987.91
2025-01-02,315916.6,314607.84,316117.0,314555.41
2025-01-03,316137.9,317644.41,317645.56,315146.86
2025-01-06,312675.82,312346.94,313499.6,311737.89
2025-01-07,314635.07,313958.04,316798.52,313419.52
2025-01-08,314583.87,315261.38,316020.25,313346.55
2025-01-09,310700.63,310122.15,313004.95,310582.8
2025-01-10,312025.01,311109.93,312087.83,310973.22
2025-01-13,312666.87,312873.22,314182.78,312407.97
2025-01-14,312532.24,313943.9,313445.97,312503.14
2025-01-15,308281.45,309164.28,308779.33,307816.38
2025-01-16,308592.34,308240.39,309204.69,305433.73
2025-01-17,306032.37,306399.48,310151.88,305151.81
2025-01-20,302526.11,302611.15,302634.86,302518.54
2025-01-21,302289.16,301207.04,303330.92,302257.87
2025-01-22,301387.25,300765.4,304098.07,296912.38
2025-01-23,304018.54,304728.7,305614.29,303796.03
2025-01-24,303684.42,305144.6,305662.57,303683.32
2025-01-27,311971.14,313254.47,312139.3,310427.2
2025-01-28,319501.0,320037.86,321290.5,316875.89
2025-01-29,317066.19,317511.7,319034.91,316643.56
2025-01-30,314046.25,313137.4,318218.43,313270.77
2025-01-31,316014.54,316971.07,318440.54,312761.0
2025-02-03,315034.93,315333.49,315931.57,312659.37
2025-02-04,316859.72,316469.87,317721.3,316389.07
2025-02-05,312842.04,312299.45,314315.81,312584.81
2025-02-06,314875.07,314256.03,315940.03,314286.47
2025-02-07,316625.17,316357.7,319844.6,315463.58
2025-02-10,316256.52,317018.23,317351.5,313497.02
2025-02-11,317951.41,319319.91,318472.49,315815.82
2025-02-12,315172.71,315249.0,316541.02,313621.68
2025-02-13,314355.35,314139.58,315513.76,312882.41
2025-02-14,312358.03,313498.47,312627.49,311069.52
2025-02-17,314780.93,315293.53,317117.22,314641.16
2025-02-18,311623.21,310228.34,313623.7,310002.11
2025-02-19,307817.88,307874.39,308911.85,307042.45
2025-02-20,306313.08,308489.47,308524.22,306182.68
2025-02-21,311141.36,310860.72,312065.57,310690.13
2025-02-24,309664.72,308943.15,312311.54,306835.26
2025-02-25,308889.54,309526.62,309335.56,308289.85
2025-02-26,306397.59,307029.21,308394.56,306005.29
2025-02-27,308877.31,307028.63,308966.36,308395.51
2025-02-28,307424.47,306780.06,309136.5,307188.56
2025-03-03,304984.42,303405.04,305297.46,302779.1
2025-03-04,306286.74,307239.08,307177.98,305083.82
2025-03-05,305410.81,303942.54,307020.48,304974.34
2025-03-06,303132.73,302553.97,303385.22,302096.44
2025-03-07,303859.78,304513.12,303959.03,302825.79
2025-03-10,305449.92,305288.97,308133.68,303945.08
2025-03-11,307749.92,308204.26,308984.8,305655.45
2025-03-12,308124.84,308103.48,310176.31,307296.04
2025-03-13,310661.08,310458.15,311110.36,310572.6
2025-03-14,309003.3,307958.27,310282.36,308297.0
2025-03-17,310202.91,309869.6,310443.6,310162.56
2025-03-18,306915.99,306942.7,308007.53,305663.25
2025-03-19,302545.01,303300.44,304945.08,299948.11
2025-03-20,301443.98,299662.89,303665.99,300889.01
2025-03-21,302815.5,304063.95,304628.18,301424.48
2025-03-24,303109.37,303699.12,304694.06,302617.47
2025-03-25,301597.26,300732.41,302340.77,300525.17
2025-03-26,296757.4,298169.06,297695.07,296750.01
2025-03-27,295082.74,295007.51,296313.85,291210.27
2025-03-28,298316.32,297145.56,300023.61,297087.29
2025-03-31,300625.35,299616.0,301206.2,298794.9
2025-04-01,300664.99,301111.06,303931.64,300365.4
2025-04-02,301283.69,301325.08,302268.4,299143.13
2025-04-03,299682.07,299753.64,299812.43,298942.68
2025-04-04,301203.87,300191.76,303227.71,300622.61
2025-04-07,302300.36,301424.29,302415.73,300307.25
2025-04-08,298434.76,298059.76,298766.17,297063.64
2025-04-09,296453.58,296249.14,297408.62,295219.76
2025-04-10,301281.16,302249.85,301773.67,299753.23
2025-04-11,302104.4,302327.29,303070.67,299683.11
2025-04-14,305075.31,305574.03,306910.28,304126.53
2025-04-15,306049.61,304595.58,307458.49,302599.87
2025-04-16,303505.53,303566.49,304190.09,302091.39
2025-04-17,305330.05,305239.71,305994.92,302697.33
2025-04-18,307083.56,308390.63,309337.56,305878.21
2025-04-21,310020.3,309257.46,310087.82,309416.9
2025-04-22,312496.21,312629.76,313958.11,311266.2
2025-04-23,309839.86,309898.5,310013.04,306760.66
2025-04-24,311550.21,312522.71,313283.79,310187.15
2025-04-25,315877.17,317513.72,319182.68,314839.53
2025-04-28,311798.4,311925.55,314232.44,311388.69
2025-04-29,312224.23,312514.64,314321.31,311140.56
2025-04-30,312446.28,312008.47,313977.02,311932.21
2025-05-01,309701.04,307839.96,311477.96,309503.2
2025-05-02,308513.9,307954.26,308977.66,307951.3
2025-05-05,309874.49,309768.21,311422.11,309657.02
2025-05-06,315262.66,315740.76,316652.62,313508.92
2025-05-07,315053.82,313070.19,315194.99,312207.77
2025-05-08,315412.16,315227.47,317125.81,315276.44
2025-05-09,314127.48,315031.02,317327.01,313543.23
2025-05-12,308491.21,308468.15,312048.34,306790.17
2025-05-13,308113.19,307551.74,309742.02,305402.33
2025-05-14,305874.22,306797.19,306709.33,303377.78
2025-05-15,308710.33,309361.54,308727.38,305931.29
2025-05-16,304334.31,303032.13,305766.3,302188.87
2025-05-19,301534.48,299872.45,301819.86,298393.67
2025-05-20,303150.41,302957.66,303559.17,301994.26
2025-05-21,302710.59,303461.02,303126.58,301323.41
2025-05-22,303517.06,302789.94,303526.71,302440.89
2025-05-23,305305.57,305906.85,307394.38,303838.64
2025-05-26,303513.16,303967.15,306591.35,303452.09
2025-05-27,304600.18,303301.24,306496.37,304562.96
2025-05-28,304140.21,304193.28,305066.6,303308.75
2025-05-29,302538.8,301454.71,305089.48,301818.29
2025-05-30,302106.93,301613.67,303443.64,299977.3
2025-06-02,305512.28,306164.19,307315.8,305144.22
2025-06-03,301983.74,304601.09,302436.28,299495.9
2025-06-04,311169.73,311572.95,313225.35,309736.91
2025-06-05,315260.87,312538.13,317052.45,312012.51
2025-06-06,313739.64,313973.8,313897.58,311673.9
2025-06-09,313412.05,313691.95,314447.02,312534.08
2025-06-10,312568.92,312740.72,313014.42,310452.35
2025-06-11,313240.58,312378.79,314249.66,310099.12
2025-06-12,313723.44,314149.5,316717.28,312693.79
2025-06-13,317534.94,316451.36,319516.27,316798.71
2025-06-16,321962.23,320279.01,323564.76,317888.42
2025-06-17,325232.96,324531.37,325794.68,324399.88
2025-06-18,324851.98,324710.0,325031.6,324532.45
2025-06-19,325454.51,325263.82,327005.98,324090.91
2025-06-20,323612.79,324963.55,326506.54,322447.29
2025-06-23,321976.73,322958.69,324020.23,321478.09
2025-06-24,326329.23,325674.98,326721.76,325749.56
2025-06-25,328158.28,328839.43,328558.03,327609.59
2025-06-26,325595.33,324903.27,326039.1,325226.64
2025-06-27,328876.0,330148.41,330795.92,327993.64
2025-06-30,329512.66,328604.85,329726.14,328691.8
2025-07-01,333644.04,335656.79,334258.01,332485.2
2025-07-02,332184.98,333163.76,333507.39,331047.75
2025-07-03,330867.37,331190.53,333246.09,330374.99
2025-07-04,332162.94,331968.19,332928.56,330933.56
2025-07-07,333583.72,333367.56,336953.38,332095.63
2025-07-08,332998.49,332848.71,333560.86,332394.69
2025-07-09,327985.31,328418.05,328507.95,327002.59
2025-07-10,330642.77,330179.55,331638.93,329196.0
2025-07-11,329373.63,328628.61,331627.51,328090.62
2025-07-14,337344.95,338726.03,337954.89,335104.19
2025-07-15,333907.9,333805.69,334754.33,332864.31
2025-07-16,335483.76,333444.01,338708.59,334473.67
2025-07-17,335143.31,333521.08,335417.41,332627.5
2025-07-18,337251.62,338087.74,337524.35,337232.84
2025-07-21,335958.8,335605.59,338359.24,335130.3
2025-07-22,339060.34,339471.69,341509.68,337793.06
2025-07-23,340045.35,340030.95,340668.28,337072.61
2025-07-24,336365.85,337283.67,337879.63,332662.22
2025-07-25,333985.03,334038.52,334592.7,332031.09
2025-07-28,331914.65,332589.85,332294.7,331511.14
2025-07-29,333352.77,331823.55,334488.4,329998.62
2025-07-30,334713.73,334734.47,336726.21,331763.65
2025-07-31,336723.34,336002.93,338706.08,333895.59
2025-08-01,334541.31,333001.9,335891.73,331135.24
2025-08-04,333571.32,333308.43,334011.12,333558.12
2025-08-05,332984.95,334095.04,336036.37,332557.21
2025-08-06,332219.9,333135.01,334148.79,329655.46
2025-08-07,333036.05,333649.09,334013.0,333015.58
2025-08-08,336905.52,336064.22,337477.16,336149.57
2025-08-11,338114.55,338305.56,338997.42,336795.31
2025-08-12,342898.98,341835.22,343482.69,342197.28
2025-08-13,343815.81,343212.67,346000.65,341824.79
2025-08-14,339845.11,341887.02,340705.2,339083.2
2025-08-15,342131.56,340948.41,343574.61,341372.55
2025-08-18,340791.24,341051.43,341963.77,340324.95
2025-08-19,336137.12,334205.49,336429.87,334241.2
2025-08-20,339206.54,338026.57,339300.58,338166.54
2025-08-21,339246.85,338729.31,340668.61,337225.85
2025-08-22,333985.55,333597.28,335485.75,333776.67
2025-08-25,330441.78,330740.51,331521.16,328233.18
2025-08-26,331797.67,330815.26,333536.96,329462.76
2025-08-27,329139.25,329577.94,330553.03,328085.7
2025-08-28,331318.1,330594.65,331450.69,331004.69
2025-08-29,333730.82,334295.11,335518.49,333273.65
2025-09-01,333333.56,331496.52,334143.31,331495.2
2025-09-02,334864.16,334424.83,335437.6,334026.45
2025-09-03,335117.61,335825.29,335802.05,332266.27
2025-09-04,335898.46,335743.36,337517.58,334031.05
2025-09-05,343534.11,342112.55,344016.05,342258.68
2025-09-08,342171.28,343565.13,344604.13,341615.65
2025-09-09,343956.15,343364.63,345114.57,343007.68
2025-09-10,347097.47,348210.41,347369.01,346631.93
2025-09-11,351914.6,353189.73,353116.66,351565.12
2025-09-12,352889.46,353383.84,353198.69,351998.72
2025-09-15,355798.26,356101.89,357990.02,352874.09
2025-09-16,358148.38,357596.91,360571.5,357727.08
2025-09-17,357722.4,358462.27,359430.9,356822.03
2025-09-18,358776.24,357218.68,359260.3,358010.75
2025-09-19,359350.48,358204.05,360820.28,357136.79
2025-09-22,358968.46,357586.41,360632.83,356730.46
2025-09-23,359386.18,358581.57,361733.89,356591.11
2025-09-24,352317.34,353853.01,353809.4,351850.42
2025-09-25,357344.61,355749.8,358775.75,352390.62
2025-09-26,357197.57,355597.43,358980.2,357156.73
2025-09-29,356291.91,356825.68,358818.92,355683.78
2025-09-30,358115.79,358198.19,360087.93,355722.1
2025-10-01,356494.83,355200.78,357953.08,355129.0
2025-10-02,358995.69,358161.54,362091.35,355938.52
2025-10-03,357177.62,356683.72,359175.9,356590.54
2025-10-06,361113.42,361573.2,362730.66,360721.96
2025-10-07,365043.68,364750.34,366089.14,364678.45
2025-10-08,365257.8,366741.54,365358.89,364708.06
2025-10-09,364878.41,365368.18,366643.8,363109.37
2025-10-10,362623.01,362803.97,364454.56,362606.49
2025-10-13,360434.67,359608.46,360821.26,357576.91
2025-10-14,361126.38,359397.47,361962.02,359675.32
2025-10-15,354928.41,354412.11,357092.68,353867.64
2025-10-16,357111.21,354409.64,357432.41,355622.61
2025-10-17,360742.77,360061.23,362410.58,360079.14
2025-10-20,361403.74,363157.42,362932.2,359849.81
2025-10-21,362444.54,363609.95,364150.14,360757.91
2025-10-22,361804.07,362350.08,362563.03,360368.74
2025-10-23,356233.62,355980.46,357469.78,355946.01
2025-10-24,359921.15,361039.41,360199.55,356485.9
2025-10-27,357414.64,357929.46,360181.77,357156.28
2025-10-28,353642.91,352606.82,356773.0,353040.67
2025-10-29,356180.41,357071.42,357970.58,353640.01
2025-10-30,354238.56,354327.71,354887.42,351030.01
2025-10-31,352866.57,352335.66,352965.6,351490.36
2025-11-03,353009.6,352816.83,353857.95,351271.81
2025-11-04,352958.12,352945.06,353560.26,350437.74
2025-11-05,353535.38,353033.83,356833.12,351315.82
2025-11-06,356035.81,355682.2,357560.24,354998.08
2025-11-07,358144.63,357508.64,358305.25,356712.61
2025-11-10,355749.07,354931.88,356556.09,352921.44
2025-11-11,353163.97,353596.58,354565.3,352138.33
2025-11-12,350449.81,350745.98,351966.5,349615.68
2025-11-13,344730.09,345302.81,345153.78,344056.34
2025-11-14,343317.11,341206.72,344770.27,342020.34
2025-11-17,339576.52,339007.18,342039.71,333922.06
2025-11-18,340081.47,342252.86,342803.58,338204.33
2025-11-19,339075.9,338222.95,339790.05,338181.0
2025-11-20,342503.75,342547.31,345338.02,341146.27
2025-11-21,341910.98,341653.22,343308.03,341862.09
2025-11-24,342250.09,342737.53,343599.71,340506.15
2025-11-25,341357.56,341585.97,348449.47,338975.54
2025-11-26,336788.48,335153.68,338057.86,335193.83
2025-11-27,334314.84,334945.16,335284.99,334079.22
