Stock_Return,Stock_Volatility,Bond_Yield,Bond_Volatility,FX_Return,FX_Volatility,VIX,Crisis_Label
-0.0022,0.5039,0.0658,0.1214,0.00537,0.2617,58.2,1
0.01151,0.3384,0.0704,0.1769,0.00695,0.2463,30.66,1
-0.01505,0.1524,0.0494,0.0548,0.00415,0.0504,21.75,0
-0.00471,0.1711,0.0432,0.0534,0.00602,0.0471,21.98,0
-0.01127,0.1797,0.0492,0.0392,-0.00379,0.0723,11.97,0
-0.0015,0.1431,0.0485,0.0576,0.00614,0.0791,20.9,0
0.00714,0.1746,0.0581,0.0581,-0.00251,0.056,12.33,0
0.00879,0.1259,0.042,0.0695,-0.00194,0.0693,21.33,0
-0.00395,0.1734,0.05,0.0685,-0.00493,0.0763,19.64,0
-0.00656,0.1396,0.0554,0.0314,0.00042,0.0679,16.65,0
-0.0134,0.155,0.0405,0.0361,0.00454,0.0465,19.31,0
0.01159,0.124,0.0442,0.0497,-0.00157,0.0604,19.91,0
0.00417,0.1168,0.0399,0.038,0.00234,0.078,12.77,0
0.0034,0.1541,0.0476,0.0409,0.00389,0.0848,14.22,0
0.01531,0.1245,0.0528,0.0621,0.00244,0.0897,15.62,0
0.00186,0.1225,0.0429,0.0625,0.00516,0.0809,12.99,0
0.02522,0.5726,0.0603,0.2067,0.00182,0.3152,37.45,1
-0.0023,0.1541,0.0506,0.0384,0.0045,0.0778,21.56,0
-0.00193,0.1135,0.0534,0.0649,0.00758,0.0713,12.79,0
-0.00346,0.128,0.0443,0.07,0.00238,0.0673,16.03,0
0.02599,0.3698,0.0992,0.1952,0.00361,0.2244,60.57,1
0.00746,0.1287,0.0493,0.0321,-0.00296,0.0416,15.43,0
-0.01281,0.1511,0.0431,0.0661,7e-05,0.0507,19.28,0
0.00737,0.5464,0.071,0.1632,-0.01901,0.132,58.92,1
-0.00346,0.159,0.0416,0.046,-0.00702,0.0612,16.02,0
-0.01248,0.1027,0.0342,0.0644,0.00697,0.0508,19.33,0
-0.00203,0.1007,0.0439,0.0492,-0.00391,0.0469,12.03,0
0.02025,0.2557,0.0849,0.1335,0.00292,0.1516,44.89,1
-0.01125,0.1365,0.0446,0.0384,-0.00697,0.0856,21.24,0
0.01056,0.1099,0.0471,0.0435,-0.00839,0.0807,13.4,0
-0.01302,0.1767,0.0319,0.0665,-0.00203,0.0736,18.51,0
-0.00907,0.6083,0.0845,0.106,0.00026,0.1203,60.83,1
-0.00496,0.5317,0.0917,0.2169,-0.01314,0.2123,54.24,1
0.00947,0.4077,0.0497,0.1227,-0.023,0.2829,30.39,1
-0.00173,0.1493,0.0315,0.0647,0.00484,0.0562,20.7,0
0.00396,0.1689,0.0515,0.0337,-0.00167,0.0436,15.81,0
-0.01059,0.3229,0.0664,0.1055,-0.01022,0.2363,51.91,1
0.01071,0.1082,0.0308,0.0632,-0.00089,0.0725,17.45,0
0.01651,0.1749,0.0545,0.0684,-0.00775,0.0634,13.01,0
-0.01914,0.5341,0.0965,0.2124,-0.00839,0.2452,31.95,1
0.00434,0.1223,0.0407,0.0642,0.00274,0.0743,18.44,0
0.02921,0.4639,0.0584,0.1324,0.00405,0.1946,47.43,1
-0.00263,0.3827,0.104,0.1262,0.01558,0.2072,62.23,1
-0.00147,0.1473,0.0399,0.0661,0.00824,0.0794,14.3,0
-0.00165,0.131,0.0447,0.0563,0.00634,0.0568,12.12,0
-0.01086,0.132,0.0332,0.0667,0.00355,0.0651,17.04,0
-0.02013,0.6326,0.0764,0.2179,-0.01231,0.2385,44.79,1
-0.03494,0.2933,0.0924,0.1992,-0.00027,0.154,45.34,1
0.00976,0.1588,0.0366,0.0468,0.00156,0.0424,17.11,0
0.01279,0.1439,0.0436,0.0421,0.00138,0.0573,18.5,0
-0.00121,0.4068,0.0667,0.2151,-0.01557,0.2343,62.18,1
-0.00566,0.1525,0.0485,0.049,-0.00807,0.0476,19.51,0
0.00598,0.1493,0.0552,0.062,-0.00269,0.0454,21.54,0
0.01671,0.1031,0.0558,0.0682,-0.00036,0.0642,13.74,0
0.00014,0.1737,0.0477,0.0586,-0.00119,0.0454,14.88,0
0.00884,0.1457,0.0307,0.0322,0.0019,0.0465,13.83,0
0.00686,0.1061,0.0481,0.0373,-0.00307,0.0546,21.66,0
0.00056,0.1619,0.0548,0.0401,-0.00389,0.0524,11.24,0
0.0054,0.1182,0.0496,0.03,0.00475,0.0696,12.7,0
-0.00782,0.157,0.0563,0.0319,0.00548,0.0519,12.02,0
-0.01122,0.121,0.047,0.0356,0.00485,0.0445,17.08,0
0.00216,0.1541,0.0388,0.0655,-0.00357,0.0506,13.47,0
0.00754,0.1664,0.053,0.0302,-0.00327,0.0452,19.59,0
-0.00695,0.1654,0.051,0.0357,-0.00035,0.0674,17.85,0
0.01572,0.3476,0.0628,0.2119,-0.013,0.2536,41.11,1
0.01405,0.1626,0.061,0.0394,-0.00084,0.0424,21.5,0
-0.01911,0.1297,0.0475,0.038,0.00023,0.0891,19.66,0
0.00257,0.1017,0.0531,0.0493,-0.00355,0.086,18.1,0
0.00592,0.383,0.0484,0.132,-0.01292,0.1856,46.84,1
-0.0068,0.1761,0.0415,0.0413,0.00214,0.0596,12.13,0
-0.00634,0.1441,0.0359,0.0633,0.00319,0.0547,20.4,0
0.03725,0.5194,0.1027,0.1102,0.01088,0.1251,28.68,1
0.0104,0.1292,0.0364,0.0479,0.00507,0.086,21.43,0
0.00389,0.1759,0.0598,0.032,0.00186,0.0792,11.1,0
0.00167,0.1241,0.0359,0.0676,-0.0051,0.0644,12.43,0
-0.01081,0.1794,0.0368,0.0437,0.00377,0.0608,21.12,0
0.00748,0.1376,0.0552,0.0545,-0.00556,0.0476,12.68,0
-0.00299,0.1736,0.0451,0.0695,-0.00461,0.0509,18.38,0
-0.00033,0.1098,0.0406,0.0574,0.003,0.0578,18.53,0
-0.0127,0.1045,0.037,0.0518,-0.0011,0.0726,15.36,0
0.01639,0.1544,0.0577,0.0518,0.00326,0.0686,19.81,0
0.0118,0.1159,0.0598,0.0304,0.00186,0.0503,16.89,0
0.01104,0.1629,0.0566,0.059,-0.00087,0.0683,17.09,0
-0.00403,0.1302,0.0592,0.064,-0.00091,0.0772,13.6,0
-0.00965,0.5387,0.1075,0.1183,0.02546,0.1993,36.96,1
0.00482,0.1181,0.0383,0.032,0.00149,0.0612,18.8,0
0.01524,0.1411,0.0462,0.062,0.00233,0.0662,18.73,0
-0.00359,0.1447,0.0643,0.0309,0.00069,0.0741,12.26,0
0.01106,0.3552,0.0525,0.1954,-0.00705,0.2189,58.05,1
0.00779,0.1282,0.0526,0.0417,2e-05,0.0592,15.63,0
0.00727,0.1253,0.0311,0.0516,0.0007,0.0468,14.79,0
0.00309,0.1659,0.0286,0.0388,0.00423,0.0891,17.96,0
0.00286,0.1466,0.0526,0.0646,0.00902,0.0837,17.96,0
-0.00033,0.1465,0.0622,0.0646,-0.0011,0.0815,21.28,0
-0.02852,0.4836,0.068,0.1576,-0.00425,0.1686,39.59,1
-0.01636,0.1518,0.0417,0.0396,0.00439,0.0443,20.05,0
-0.00053,0.1341,0.0337,0.0365,-0.00088,0.0603,19.94,0
0.00523,0.14,0.0506,0.0483,0.00542,0.0776,18.78,0
-0.00147,0.1036,0.0468,0.0551,9e-05,0.0774,15.89,0
0.0166,0.1498,0.0531,0.0532,-0.00312,0.0683,16.8,0
0.00853,0.4925,0.0618,0.096,-0.00585,0.2304,64.9,1
-0.00203,0.1537,0.0359,0.0386,-0.00309,0.0423,12.93,0
0.0018,0.143,0.0462,0.0414,0.00674,0.075,21.34,0
0.00071,0.1698,0.047,0.0322,-0.00375,0.0783,19.45,0
-0.02602,0.1375,0.0377,0.0693,0.00097,0.0531,16.69,0
-0.00756,0.118,0.0455,0.0365,0.00427,0.063,13.02,0
-0.04297,0.4092,0.0511,0.1617,0.02038,0.1669,54.67,1
-0.00087,0.1077,0.0363,0.0663,-0.00332,0.0512,15.47,0
-0.02368,0.505,0.0452,0.1922,0.0022,0.2576,65.41,1
0.00529,0.1417,0.0463,0.0472,0.00107,0.0717,20.31,0
0.02134,0.3522,0.0579,0.1893,-0.00408,0.2356,42.6,1
0.00295,0.1786,0.048,0.046,-0.003,0.0611,16.17,0
-0.02054,0.1542,0.0452,0.04,6e-05,0.0574,21.73,0
0.00142,0.1663,0.0345,0.0626,0.00456,0.0501,12.87,0
-0.00589,0.1137,0.0336,0.0576,8e-05,0.0662,20.78,0
-0.01038,0.1221,0.0538,0.0404,0.00575,0.0704,11.8,0
-0.00201,0.1259,0.0505,0.0622,0.00156,0.042,17.36,0
-0.00557,0.1411,0.0344,0.0361,0.00478,0.0803,11.35,0
0.00956,0.4705,0.0554,0.1728,-0.01052,0.1435,41.91,1
-0.00109,0.1363,0.0544,0.044,0.00242,0.0855,17.29,0
-0.01325,0.1106,0.0566,0.0338,-0.00807,0.0614,19.99,0
0.00373,0.1258,0.0424,0.0482,-0.00137,0.0678,18.36,0
0.009,0.1503,0.0372,0.0537,0.00151,0.0481,15.2,0
0.01014,0.1527,0.0401,0.0645,0.00313,0.0582,12.6,0
-0.00515,0.1643,0.0597,0.0384,0.00529,0.0884,19.25,0
-0.0118,0.154,0.0406,0.0633,-0.00192,0.0631,15.45,0
-0.00596,0.148,0.051,0.0585,-0.00029,0.0486,17.81,0
-0.01063,0.1284,0.0406,0.0359,-0.0031,0.0586,15.57,0
-0.01423,0.157,0.032,0.0558,-0.00232,0.0826,17.04,0
0.00123,0.6494,0.0772,0.1589,-0.0109,0.2164,30.91,1
0.00599,0.1761,0.0413,0.0319,-0.0022,0.0477,12.49,0
0.00139,0.1372,0.0585,0.0594,0.00962,0.0565,13.66,0
-0.00753,0.1329,0.0541,0.068,0.00447,0.073,18.83,0
0.01553,0.1717,0.0468,0.0594,-0.00167,0.0881,18.48,0
-0.00298,0.1479,0.0444,0.0412,0.0018,0.0441,12.44,0
-0.00702,0.2522,0.1252,0.0973,0.00861,0.2362,40.7,1
-0.00191,0.1552,0.0446,0.0659,-0.00145,0.0862,17.31,0
0.00179,0.1373,0.046,0.0522,-9e-05,0.073,13.18,0
-0.01267,0.1063,0.045,0.0489,-0.00496,0.0896,19.93,0
-0.04454,0.4761,0.0738,0.1346,-0.00897,0.1742,43.11,1
-0.00724,0.137,0.0443,0.0426,0.00014,0.0617,13.02,0
-0.00464,0.3038,0.0929,0.1888,-0.02417,0.3174,32.32,1
-0.07322,0.2533,0.0692,0.2035,-0.00464,0.2977,50.09,1
0.00054,0.141,0.0365,0.0371,-0.0032,0.0871,17.26,0
0.01551,0.1182,0.0455,0.0377,0.00085,0.041,20.89,0
-0.00398,0.132,0.0454,0.0566,0.00423,0.0855,14.32,0
0.00184,0.1497,0.0361,0.0364,-0.0017,0.0782,13.43,0
-0.00803,0.1421,0.0532,0.0523,-0.00285,0.0857,21.28,0
-0.00811,0.1251,0.042,0.0439,-0.00213,0.0769,19.67,0
0.00102,0.1211,0.0482,0.0698,0.00181,0.0747,21.44,0
0.00086,0.1329,0.0397,0.0471,0.00232,0.0753,19.2,0
0.00558,0.1747,0.0452,0.0512,0.00513,0.0634,13.92,0
-0.00154,0.135,0.0393,0.0486,0.00546,0.0456,16.14,0
0.02516,0.3997,0.0688,0.1905,0.0189,0.2165,54.82,1
-0.00508,0.1129,0.0398,0.0405,0.00059,0.042,20.18,0
0.01743,0.1234,0.0463,0.0689,0.0003,0.077,20.73,0
0.00141,0.1586,0.0441,0.0591,0.00401,0.0582,18.08,0
0.04999,0.3729,0.0707,0.1391,-0.00945,0.1558,34.16,1
0.00401,0.1747,0.0441,0.0621,0.00697,0.0708,15.13,0
0.00916,0.119,0.0377,0.0652,-0.0,0.0462,21.13,0
0.00045,0.4886,0.0756,0.1585,0.01282,0.308,46.85,1
-0.00019,0.4013,0.1002,0.0964,0.0129,0.1486,66.53,1
0.01844,0.3244,0.063,0.1101,0.00752,0.1677,39.92,1
-0.06272,0.6024,0.0788,0.0965,-0.01174,0.193,40.21,1
0.00851,0.1478,0.0475,0.0682,-0.00325,0.0809,12.39,0
0.02927,0.3692,0.118,0.2158,-0.00067,0.2784,57.43,1
-0.00865,0.1398,0.0459,0.0531,-0.00794,0.0659,19.76,0
0.00369,0.3898,0.0648,0.191,0.00644,0.281,60.56,1
-0.00944,0.1642,0.047,0.0668,0.00219,0.0455,14.84,0
0.01579,0.1505,0.036,0.0324,-0.00123,0.041,16.24,0
0.01274,0.1469,0.058,0.0449,-0.0028,0.048,17.82,0
0.00096,0.1192,0.0529,0.0606,-0.00364,0.0495,17.25,0
0.0015,0.1177,0.0517,0.0568,0.00431,0.0731,16.04,0
0.02307,0.1792,0.0531,0.046,-0.00206,0.0541,21.35,0
-0.00261,0.4307,0.1105,0.1589,-0.01495,0.1259,29.34,1
0.00746,0.1123,0.0527,0.0541,-0.00141,0.0556,18.99,0
-0.06193,0.318,0.0848,0.1868,-0.00369,0.1938,36.36,1
0.00122,0.1332,0.0443,0.0335,-0.00612,0.0736,13.2,0
-0.00518,0.1579,0.0387,0.0421,0.00145,0.0568,19.26,0
0.00645,0.277,0.0631,0.2151,0.00966,0.1596,29.03,1
0.01412,0.1455,0.0465,0.0472,-0.0001,0.0676,15.4,0
-0.00436,0.4969,0.0729,0.1586,0.00021,0.3062,60.35,1
0.02783,0.2971,0.0939,0.2057,-0.01244,0.1674,57.42,1
-0.00891,0.1567,0.0583,0.0352,0.00476,0.0819,14.81,0
-0.01674,0.3094,0.0567,0.1324,0.01063,0.3008,50.06,1
-0.00303,0.1561,0.0351,0.0668,-0.00574,0.0769,13.84,0
-0.01353,0.1399,0.0427,0.0325,0.00181,0.0454,15.12,0
0.0089,0.1099,0.0415,0.062,0.00152,0.0673,18.4,0
0.0136,0.1094,0.0367,0.0357,-0.00373,0.0637,14.96,0
-0.01161,0.1691,0.0429,0.0692,-0.00065,0.0571,16.48,0
0.00497,0.1139,0.044,0.0618,-0.00101,0.0555,21.38,0
-0.00042,0.1637,0.0595,0.0572,0.00278,0.0691,12.73,0
-0.00139,0.1786,0.0403,0.0405,-0.00121,0.0562,14.61,0
-0.0002,0.1446,0.0472,0.0577,0.00115,0.0506,12.48,0
-0.02485,0.5812,0.0818,0.2146,0.02817,0.2395,31.36,1
0.01143,0.1588,0.0495,0.0394,-0.00587,0.0409,11.52,0
0.00691,0.1277,0.0375,0.0346,-0.00061,0.0856,12.35,0
0.01891,0.1625,0.0434,0.0308,-0.0007,0.0713,20.35,0
-0.01606,0.1153,0.0451,0.0335,-0.00172,0.0534,11.03,0
0.00241,0.1499,0.052,0.0497,0.0026,0.0687,13.43,0
-0.00077,0.1529,0.0323,0.0634,0.00316,0.082,17.86,0
0.01182,0.1426,0.0497,0.0449,-0.00751,0.0569,13.38,0
-0.00651,0.1266,0.0545,0.0459,0.00135,0.0596,21.44,0
-0.01616,0.386,0.0757,0.0948,0.00169,0.2781,58.97,1
-0.0227,0.1763,0.044,0.0686,0.00218,0.0429,13.07,0
-0.00261,0.1483,0.0492,0.0589,-0.00493,0.089,20.15,0
-0.01493,0.4348,0.1014,0.1327,-0.01564,0.2762,33.49,1
-0.00075,0.1686,0.0591,0.0355,0.00437,0.0662,19.57,0
-0.00957,0.1184,0.042,0.0662,0.00081,0.0705,18.16,0
0.02072,0.518,0.017,0.1839,-0.00463,0.1656,30.32,1
-0.0125,0.1078,0.0316,0.0312,-0.00197,0.0654,21.56,0
-0.00951,0.1536,0.0469,0.0345,0.00545,0.082,13.99,0
0.02965,0.1115,0.0175,0.032,-0.00152,0.0785,16.05,0
-0.03054,0.5009,0.0485,0.1273,-0.02939,0.1782,42.64,1
-0.00358,0.113,0.0522,0.0518,-0.00266,0.0879,11.99,0
0.00281,0.1073,0.0583,0.0603,-0.00141,0.0823,20.19,0
0.00347,0.1645,0.0412,0.0564,0.00525,0.0585,17.29,0
0.01042,0.1116,0.0246,0.0401,0.00011,0.0517,15.55,0
-0.0216,0.291,0.0308,0.1415,0.0134,0.23,53.48,1
-0.00843,0.1408,0.0387,0.0362,-0.00211,0.0436,13.91,0
0.00599,0.1709,0.0635,0.0636,0.00017,0.0666,21.36,0
0.00022,0.1686,0.0515,0.0356,-0.00084,0.0727,17.61,0
-0.04625,0.5227,0.077,0.1343,-0.02706,0.1216,44.81,1
0.00149,0.1196,0.0489,0.0329,0.00392,0.0752,14.92,0
0.0008,0.163,0.0372,0.0509,-0.00044,0.0878,14.16,0
-0.00112,0.1589,0.0467,0.049,-0.00362,0.0454,16.07,0
-0.00602,0.1452,0.0387,0.0583,-0.00318,0.0584,19.31,0
-0.02509,0.5915,0.0994,0.1974,-0.02118,0.232,30.4,1
-0.0055,0.3575,0.0547,0.2062,-0.01199,0.2919,31.42,1
0.0046,0.1041,0.0363,0.036,0.00155,0.057,12.29,0
0.00114,0.1508,0.0414,0.0518,0.00341,0.0647,12.22,0
-0.04003,0.5526,0.0692,0.1951,-0.02246,0.2549,30.92,1
0.00863,0.1384,0.0431,0.0601,0.00234,0.0561,11.1,0
-0.00549,0.1282,0.0481,0.0395,0.00296,0.0628,11.24,0
-0.01546,0.1663,0.049,0.0533,-0.00339,0.0615,11.47,0
0.00393,0.1034,0.0344,0.0625,0.00221,0.082,16.01,0
0.0155,0.1666,0.053,0.0691,0.00174,0.0405,21.96,0
0.0066,0.1666,0.0443,0.0343,0.00086,0.061,20.25,0
-0.01748,0.1613,0.0453,0.0617,0.00267,0.0836,21.27,0
0.0031,0.5457,0.0681,0.113,-0.01712,0.2642,31.93,1
0.00443,0.1112,0.05,0.0616,-0.00254,0.0733,18.08,0
-0.01422,0.1556,0.0413,0.0309,-0.00036,0.0736,19.43,0
0.0028,0.1362,0.0461,0.0375,0.00883,0.0779,21.7,0
-0.00083,0.1267,0.032,0.047,0.00632,0.063,13.04,0
-0.00012,0.2585,0.0894,0.127,-0.01694,0.2291,58.27,1
0.00854,0.1003,0.0418,0.0482,0.0001,0.0733,12.8,0
0.03721,0.3106,0.0724,0.1432,-0.02515,0.2026,57.56,1
0.01161,0.1679,0.0489,0.0549,0.00455,0.0517,13.62,0
0.00431,0.1396,0.049,0.0423,-0.00813,0.0869,15.96,0
-0.00019,0.5549,0.0661,0.1283,0.00253,0.1333,65.51,1
0.00319,0.1369,0.0455,0.0672,-0.00259,0.0778,15.65,0
-0.00408,0.1485,0.0563,0.0439,-0.00185,0.0606,13.52,0
0.02184,0.5212,0.0607,0.156,-0.02578,0.1592,49.67,1
0.02697,0.5773,0.0361,0.1355,-0.00246,0.1827,47.85,1
-0.01361,0.1706,0.0555,0.0649,-0.0023,0.0666,11.23,0
-0.01863,0.6318,0.0729,0.1992,-0.00661,0.3049,58.57,1
-0.00444,0.4507,0.0524,0.1102,0.01043,0.239,63.57,1
-0.00835,0.1622,0.0444,0.0432,0.00417,0.0679,21.51,0
0.0006,0.1019,0.055,0.0664,-0.00414,0.0569,18.41,0
0.00629,0.1294,0.0472,0.0617,0.00036,0.042,18.61,0
-0.02124,0.3272,0.0973,0.1933,-0.01195,0.2153,67.9,1
-0.00948,0.5601,0.0718,0.1513,-0.00467,0.1242,41.68,1
-0.00217,0.1602,0.0561,0.063,0.0079,0.045,20.66,0
-0.01343,0.133,0.0465,0.0659,0.0044,0.0757,14.89,0
0.01048,0.2437,0.0809,0.1172,-0.01969,0.189,60.9,1
0.00543,0.1551,0.0473,0.0302,-0.00406,0.0792,12.78,0
-0.00732,0.1277,0.0435,0.0512,0.00245,0.0695,21.71,0
-0.00445,0.1606,0.0398,0.055,-0.00482,0.0883,15.56,0
0.0498,0.3081,0.0818,0.1425,-0.02281,0.1419,34.42,1
-0.01389,0.1684,0.0435,0.0303,-0.00252,0.0541,12.63,0
0.00497,0.1109,0.0349,0.0572,0.00658,0.0846,12.38,0
-0.01545,0.1274,0.0507,0.0319,0.0055,0.0509,11.38,0
-0.00254,0.1576,0.0528,0.0541,-0.00268,0.0745,16.51,0
-0.00644,0.1021,0.0465,0.0674,0.00357,0.0896,12.31,0
0.00643,0.1009,0.048,0.0525,-0.0086,0.052,18.63,0
0.03631,0.4354,0.0518,0.1229,0.00856,0.1207,55.93,1
0.00088,0.1379,0.0418,0.0685,0.00342,0.0681,13.88,0
-0.00221,0.1731,0.0533,0.0388,0.00288,0.0787,15.02,0
0.00298,0.1166,0.042,0.0439,0.00244,0.0824,18.28,0
0.00158,0.1372,0.0522,0.0415,-0.00347,0.0881,13.33,0
-0.00083,0.1632,0.048,0.0352,-0.00443,0.0679,16.02,0
-0.00247,0.1173,0.0467,0.0569,0.00369,0.0546,12.55,0
0.00825,0.1231,0.0386,0.068,0.00249,0.0747,11.4,0
0.00199,0.1389,0.0393,0.0349,0.0021,0.0594,16.8,0
0.03172,0.5969,0.0851,0.1971,-0.00471,0.2468,63.95,1
0.02831,0.1583,0.0447,0.0583,0.00516,0.0647,14.3,0
-0.00921,0.1374,0.0372,0.043,-0.00607,0.0821,15.71,0
0.00837,0.1497,0.0289,0.0692,0.00694,0.0616,18.49,0
0.03325,0.5282,0.0697,0.1442,-0.01188,0.2172,38.06,1
0.00386,0.1112,0.0458,0.0555,0.00161,0.0475,15.85,0
0.00863,0.1151,0.0393,0.0685,0.00048,0.0508,12.85,0
0.00042,0.1154,0.0477,0.046,-0.00273,0.0864,16.54,0
-0.00214,0.1497,0.0425,0.0635,-0.00147,0.0737,18.17,0
-0.01184,0.1426,0.0404,0.0528,0.0062,0.0841,20.4,0
0.00714,0.1343,0.0498,0.054,0.00052,0.066,21.29,0
0.00976,0.123,0.0564,0.0618,0.00414,0.0852,12.88,0
0.00407,0.1406,0.0443,0.0629,-0.00858,0.0728,12.55,0
0.00693,0.1289,0.0448,0.0427,-0.00367,0.0493,13.87,0
-0.00116,0.1033,0.0549,0.0474,-0.00084,0.0575,16.06,0
-0.08398,0.277,0.0876,0.1152,0.00068,0.1438,52.59,1
-0.00085,0.107,0.0266,0.0544,-0.00121,0.0857,19.11,0
-0.01933,0.1001,0.0548,0.042,0.00647,0.0452,12.65,0
0.0057,0.148,0.0451,0.038,-0.00144,0.0638,16.07,0
-0.00474,0.1141,0.0558,0.0623,-0.00016,0.0406,15.67,0
0.01017,0.1425,0.0398,0.0443,-0.00112,0.0686,15.5,0
-0.00776,0.1674,0.0442,0.0563,0.0027,0.0568,19.4,0
0.02671,0.4438,0.0342,0.1077,0.00652,0.3178,32.21,1
0.00203,0.1058,0.0518,0.0498,-0.00384,0.0406,18.83,0
-0.00516,0.1691,0.0387,0.0471,-0.00013,0.0548,16.21,0
0.00854,0.1288,0.059,0.0517,0.00263,0.0491,11.97,0
0.01076,0.1286,0.0592,0.0618,0.00098,0.062,19.19,0
-0.00112,0.1764,0.0497,0.0328,0.00256,0.0884,13.25,0
0.00628,0.1252,0.0408,0.062,0.00139,0.0648,19.54,0
0.01494,0.1707,0.0552,0.0615,8e-05,0.058,20.77,0
-0.00268,0.1744,0.0489,0.0343,-0.00227,0.085,12.28,0
0.00579,0.1326,0.0472,0.0468,0.00314,0.0611,21.54,0
0.00549,0.1536,0.0346,0.045,0.00569,0.0835,13.41,0
-0.00125,0.1197,0.0402,0.0488,0.00107,0.0675,13.29,0
0.0152,0.1222,0.067,0.0452,-0.0026,0.0811,20.1,0
-0.00771,0.1644,0.047,0.0643,-0.00058,0.073,13.31,0
-0.03253,0.4423,0.0973,0.1768,0.00465,0.3158,66.91,1
-0.02686,0.4547,0.079,0.2115,0.00128,0.1564,60.27,1
-0.01928,0.5229,0.1067,0.1143,-0.00538,0.2867,52.04,1
-0.00457,0.1484,0.0517,0.06,-0.00274,0.0754,19.92,0
-0.00454,0.1086,0.0347,0.0698,-0.00203,0.0476,16.85,0
-0.0101,0.1619,0.0347,0.0553,0.00185,0.076,12.38,0
0.01034,0.1082,0.0419,0.044,-0.00111,0.0819,17.17,0
-0.0129,0.5211,0.0614,0.2104,-0.00634,0.2129,29.8,1
0.00302,0.1629,0.0452,0.036,0.00163,0.052,17.32,0
-0.01483,0.1565,0.0569,0.0507,0.00026,0.0587,18.66,0
-0.03619,0.2642,0.0729,0.1176,-0.00155,0.2631,55.61,1
-0.00864,0.1341,0.0542,0.0535,0.00538,0.0737,15.09,0
-0.00127,0.1641,0.0608,0.0358,0.00862,0.0526,18.01,0
-0.00483,0.3375,0.0729,0.1645,-0.01209,0.1774,34.48,1
-0.05336,0.4445,0.0743,0.1692,-0.00338,0.1288,63.1,1
-0.00331,0.1773,0.0417,0.0431,0.00282,0.0601,20.79,0
-0.00176,0.1145,0.0366,0.0539,-0.00573,0.0469,13.17,0
-0.00206,0.1248,0.0363,0.0626,0.00453,0.0475,15.32,0
0.00913,0.125,0.043,0.0546,0.00326,0.0893,18.34,0
0.00037,0.121,0.0494,0.0372,0.00386,0.0722,21.58,0
0.03137,0.3964,0.0495,0.127,0.01358,0.2637,67.11,1
-0.00504,0.1468,0.0654,0.0577,-0.00114,0.0405,20.75,0
0.00224,0.6391,0.0643,0.1009,-0.03035,0.1708,39.51,1
-0.03906,0.4655,0.0627,0.1753,-0.01327,0.1327,67.19,1
0.00214,0.1472,0.0428,0.0476,0.00242,0.0631,12.23,0
0.01467,0.1679,0.0583,0.0314,0.00062,0.0519,19.94,0
0.0033,0.1021,0.0389,0.0382,-0.0,0.0752,21.11,0
0.00663,0.1566,0.0574,0.0596,0.00221,0.0482,13.93,0
-0.01235,0.5414,0.1084,0.2004,0.01104,0.2778,35.08,1
-0.00215,0.1092,0.0473,0.066,0.00259,0.046,20.28,0
0.00202,0.1771,0.0379,0.0368,-0.0001,0.0868,14.0,0
0.00216,0.1217,0.047,0.0686,0.00127,0.0677,18.22,0
0.01151,0.1414,0.0491,0.0684,-0.00141,0.0554,17.05,0
0.00248,0.1344,0.0518,0.0644,0.00088,0.0827,19.95,0
-0.00517,0.1451,0.0416,0.0465,-0.00438,0.0796,16.56,0
-0.00964,0.1225,0.0447,0.0513,0.00052,0.0877,14.54,0
0.01602,0.1125,0.0523,0.0439,0.00081,0.0461,11.0,0
-0.00598,0.177,0.0451,0.0461,-0.00664,0.0684,21.16,0
-0.02234,0.5286,0.0805,0.0943,0.00249,0.2364,63.2,1
0.00679,0.1354,0.0452,0.0375,0.00512,0.0793,12.71,0
-0.0068,0.1571,0.0508,0.0407,0.00234,0.059,13.88,0
0.01384,0.1107,0.0342,0.038,0.00093,0.0501,18.66,0
0.01182,0.5592,0.0937,0.2152,0.00682,0.2481,56.74,1
0.00645,0.1455,0.0384,0.0337,-0.00368,0.0573,12.16,0
-0.00267,0.1409,0.0348,0.0408,0.00219,0.0502,19.48,0
0.003,0.1546,0.0493,0.0468,0.0001,0.0679,14.59,0
-0.00063,0.4681,0.0826,0.1776,0.00695,0.1884,45.48,1
0.00488,0.1749,0.0574,0.0479,0.00286,0.081,16.32,0
-0.00961,0.1551,0.0407,0.0353,0.00129,0.0859,15.82,0
0.00285,0.1419,0.0238,0.037,0.00349,0.0658,21.67,0
-0.00773,0.1752,0.0452,0.068,-0.00039,0.0532,11.54,0
-0.01329,0.101,0.0395,0.0447,0.00145,0.047,18.58,0
-0.00107,0.101,0.0475,0.0369,-0.00669,0.0455,14.4,0
-0.00839,0.1369,0.0487,0.049,-0.00298,0.0641,19.05,0
0.00137,0.1301,0.0316,0.04,0.00738,0.075,18.67,0
0.00243,0.1473,0.0425,0.061,-0.00171,0.0871,21.37,0
-0.00578,0.1329,0.0456,0.0389,-0.00406,0.0697,21.18,0
0.00581,0.1232,0.0425,0.0347,-0.0003,0.0811,15.5,0
0.00538,0.1247,0.0616,0.05,-0.00376,0.0561,13.12,0
-0.00562,0.1709,0.0476,0.0591,-0.00182,0.0854,21.9,0
0.01632,0.1338,0.0425,0.0442,-0.00493,0.082,13.23,0
